TransactionID,OrderNumber,OrderDate,DeliveryDate,Quantity,CustomerID,StoreID,ProductID,ProductName,ProductBrand,ProductColor,ProductCost,ProductSalePrice,PackagingCouries,Profit,ProductSubcategory,ProductCategory,total sale,total profit
16240343,1624034,2019-06-12,2019-06-16,4,1146324,42,1510,The Phone Company Smart phones without camera E100 Gold,The Phone Company,Gold,65.77,141.4055,12.0194675,63.6160325,Smart phones & PDAs,Cell phones,565.622,254.46413
16240344,1624034,2019-06-12,2019-06-16,3,1146324,42,1703,SV Hand Games for kids E30 Silver,Southridge Video,Silver,2.75,5.9125,0.5025625,2.6599375,Boxed Games,Games and Toys,17.7375,7.9798125
16240345,1624034,2019-06-12,2019-06-16,1,1146324,42,1359,Contoso Centrex Phone System L10 White,Contoso,White,14.24,30.616,2.60236,13.77364,Home & Office Phones,Cell phones,30.616,13.77364
16240351,1624035,2019-06-12,2019-06-16,1,1368341,56,85,NT Wireless Bluetooth Stereo Headphones M402 Green,Northwind Traders,Green,45.98,98.857,8.402845,44.474155,Bluetooth Headphones,Audio,98.857,44.474155
16240353,1624035,2019-06-12,2019-06-16,2,1368341,56,1725,MGS Dungeon Siege II E105,Tailspin Toys,Silver,28.55,61.3825,5.2175125,27.6149875,Download Games,Games and Toys,122.765,55.229975
16250001,1625000,2019-06-13,2019-06-17,1,462438,19,1714,MGS Halo 2 for Windows Vista M220,Tailspin Toys,White,32.25,69.3375,5.8936875,31.1938125,Download Games,Games and Toys,69.3375,31.1938125
16250002,1625000,2019-06-13,2019-06-17,1,462438,19,83,NT Wireless Bluetooth Stereo Headphones M402 Silver,Northwind Traders,Silver,45.98,98.857,8.402845,44.474155,Bluetooth Headphones,Audio,98.857,44.474155
16250003,1625000,2019-06-13,2019-06-17,7,462438,19,1388,Contoso Private Branch Exchange M88 Grey,Contoso,Grey,15.17,32.6155,2.7723175,14.6731825,Home & Office Phones,Cell phones,228.3085,102.7122775
16250011,1625001,2019-06-13,2019-06-17,1,661206,16,1703,SV Hand Games for kids E30 Silver,Southridge Video,Silver,2.75,5.9125,0.5025625,2.6599375,Boxed Games,Games and Toys,5.9125,2.6599375
16250012,1625001,2019-06-13,2019-06-17,6,661206,16,703,Proseware Laser Jet Color Printer X300 White,Proseware,White,69.25,148.8875,12.6554375,66.9820625,"Printers, Scanners & Fax",Computers,893.325,401.892375
16250021,1625002,2019-06-13,2019-06-17,1,1943741,48,858,Contoso Wireless Notebook Optical Mouse M35 Black,Contoso,Black,13.77,29.6055,2.5164675,13.3190325,Computers Accessories,Computers,29.6055,13.3190325
16250022,1625002,2019-06-13,2019-06-17,1,1943741,48,426,Adventure Works Desktop PC1.80 ED182 Black,Adventure Works,Black,254.86,547.949,46.575665,246.513335,Desktops,Computers,547.949,246.513335
16250023,1625002,2019-06-13,2019-06-17,1,1943741,48,1780,MGS Zoo Tycoon 2: African Adventure 2008 E136,Tailspin Toys,Blue,21.92,47.128,4.00588,21.20212,Download Games,Games and Toys,47.128,21.20212
16250024,1625002,2019-06-13,2019-06-17,2,1943741,48,416,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Silver,321.05,690.2575,58.6718875,310.5356125,Desktops,Computers,1380.515,621.071225
16250031,1625003,2019-06-13,2019-06-17,1,718876,30,437,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,White,254.86,547.949,46.575665,246.513335,Desktops,Computers,547.949,246.513335
16250032,1625003,2019-06-13,2019-06-17,8,718876,30,2105,Contoso Water Heater 7.2GPM X1800 Grey,Contoso,Grey,488.7,1050.705,89.309925,472.695075,Water Heaters,Home Appliances,8405.64,3781.5606
16250041,1625004,2019-06-13,2019-06-17,1,999292,42,1458,The Phone Company Touch Screen Phones - LCD M12 Gold,The Phone Company,Gold,91.97,197.7355,16.8075175,88.9579825,Touch Screen Phones,Cell phones,197.7355,88.9579825
16250042,1625004,2019-06-13,2019-06-17,6,999292,42,1576,SV DVD Movies E100 Yellow,Southridge Video,Yellow,6.62,14.233,1.209805,6.403195,Movie DVD,"Music, Movies and Audio Books",85.398,38.41917
16250043,1625004,2019-06-13,2019-06-17,6,999292,42,443,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Silver,160.49,345.0535,29.3295475,155.2339525,Desktops,Computers,2070.321,931.403715
16250051,1625005,2019-06-13,2019-06-17,1,1371642,43,2237,WWI Desk Lamp E120 Black,Wide World Importers,Black,15.29,32.8735,2.7942475,14.7892525,Lamps,Home Appliances,32.8735,14.7892525
16250052,1625005,2019-06-13,2019-06-17,5,1371642,43,424,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,295.9045,25.1518825,133.1226175,Desktops,Computers,1479.5225,665.6130875
16250053,1625005,2019-06-13,2019-06-17,2,1371642,43,385,Adventure Works Laptop8.9 E0890 Red,Adventure Works,Red,166.2,357.33,30.37305,160.75695,Laptops,Computers,714.66,321.5139
16250071,1625007,2019-06-13,2019-06-17,1,1893869,47,1411,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Black,123.24,264.966,22.52211,119.20389,Touch Screen Phones,Cell phones,264.966,119.20389
16250072,1625007,2019-06-13,2019-06-17,1,1893869,47,633,WWI Projector 1080p LCD86 Silver,Wide World Importers,Silver,760.38,1634.817,138.959445,735.477555,Projectors & Screens,Computers,1634.817,735.477555
16250073,1625007,2019-06-13,2019-06-17,3,1893869,47,1511,The Phone Company Microsoft Windows Mobile M200 Gold,The Phone Company,Gold,105.31,226.4165,19.2454025,101.8610975,Smart phones & PDAs,Cell phones,679.2495,305.5832925
16250081,1625008,2019-06-13,2019-06-14,2,955336,0,2084,Contoso Microwave 0.8CuFt E0080 Black,Contoso,Black,48.43,104.1245,8.8505825,46.8439175,Microwaves,Home Appliances,208.249,93.687835
16250091,1625009,2019-06-13,2019-06-17,5,485922,22,1437,The Phone Company Finger Touch Screen Phones M30 Grey,The Phone Company,Grey,91.51,196.7465,16.7234525,88.5130475,Touch Screen Phones,Cell phones,983.7325,442.5652375
16250101,1625010,2019-06-13,2019-06-17,1,796439,30,521,WWI LCD20 M220 Black,Wide World Importers,Black,119.11,256.0865,21.7673525,115.2091475,Monitors,Computers,256.0865,115.2091475
16250111,1625011,2019-06-13,2019-06-17,1,1013313,39,1659,Contoso DVD 14-Inch Player Portable L100 White,Contoso,White,86.14,185.201,15.742085,83.318915,Movie DVD,"Music, Movies and Audio Books",185.201,83.318915
16250121,1625012,2019-06-13,2019-06-17,1,398671,10,1589,SV DVD 38 DVD Storage Binder E25 Silver,Southridge Video,Silver,5.09,10.9435,0.9301975,4.9233025,Movie DVD,"Music, Movies and Audio Books",10.9435,4.9233025
16250122,1625012,2019-06-13,2019-06-17,7,398671,10,1923,Fabrikam Refrigerator 9.7CuFt M5600 Blue,Fabrikam,Blue,226.71,487.4265,41.4312525,219.2852475,Refrigerators,Home Appliances,3411.9855,1534.996733
16250123,1625012,2019-06-13,2019-06-17,2,398671,10,1664,MGS Hand Games women M400 Yellow,Tailspin Toys,Yellow,4.13,8.8795,0.7547575,3.9947425,Boxed Games,Games and Toys,17.759,7.989485
16250124,1625012,2019-06-13,2019-06-17,5,398671,10,2510,Contoso Original K1m Li-Ion Standard Battery E170 White,Contoso,White,2.07,4.4505,0.3782925,2.0022075,Cell phones Accessories,Cell phones,22.2525,10.0110375
16250141,1625014,2019-06-13,2019-06-17,1,300044,10,1966,Litware Refrigerator 4.6CuFt E280 Blue,Litware,Blue,152.94,328.821,27.949785,147.931215,Refrigerators,Home Appliances,328.821,147.931215
16250142,1625014,2019-06-13,2019-06-17,3,300044,10,429,Adventure Works Desktop PC2.30 MD230 Brown,Adventure Works,Brown,275.87,593.1205,50.4152425,266.8352575,Desktops,Computers,1779.3615,800.5057725
16250143,1625014,2019-06-13,2019-06-17,10,300044,10,183,SV 16xDVD M330 Silver,Southridge Video,Silver,50.13,107.7795,9.1612575,48.4882425,VCD & DVD,TV and Video,1077.795,484.882425
16250144,1625014,2019-06-13,2019-06-17,3,300044,10,1626,Contoso DVD Recorder L240 Gold,Contoso,Gold,72.56,156.004,13.26034,70.18366,Movie DVD,"Music, Movies and Audio Books",468.012,210.55098
16250145,1625014,2019-06-13,2019-06-17,2,300044,10,552,Proseware Projector 1080p DLP86 White,Proseware,White,827.97,1780.1355,151.3115175,800.8539825,Projectors & Screens,Computers,3560.271,1601.707965
16250151,1625015,2019-06-13,2019-06-17,1,1530535,57,1660,Contoso DVD 15-Inch Player Portable L200 White,Contoso,White,96.08,206.572,17.55862,92.93338,Movie DVD,"Music, Movies and Audio Books",206.572,92.93338
16250152,1625015,2019-06-13,2019-06-17,5,1530535,57,1469,Contoso Touch Screen Phones  - LCD M12 Black,Contoso,Black,91.97,197.7355,16.8075175,88.9579825,Touch Screen Phones,Cell phones,988.6775,444.7899125
16250153,1625015,2019-06-13,2019-06-17,3,1530535,57,1539,The Phone Company PDA Wifi 3.7-inch M250 Silver,The Phone Company,Silver,142.56,306.504,26.05284,137.89116,Smart phones & PDAs,Cell phones,919.512,413.67348
16250161,1625016,2019-06-13,2019-06-17,2,402065,23,449,WWI Desktop PC3.0 M0300 Black,Wide World Importers,Black,160.49,345.0535,29.3295475,155.2339525,Desktops,Computers,690.107,310.467905
16250162,1625016,2019-06-13,2019-06-17,2,402065,23,1576,SV DVD Movies E100 Yellow,Southridge Video,Yellow,6.62,14.233,1.209805,6.403195,Movie DVD,"Music, Movies and Audio Books",28.466,12.80639
16250171,1625017,2019-06-13,2019-06-17,3,1873593,0,1221,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black,Fabrikam,Black,245.74,528.341,44.908985,237.692015,Camcorders,Cameras and camcorders,1585.023,713.076045
16250172,1625017,2019-06-13,2019-06-17,1,1873593,0,1459,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,Contoso,Black,117.73,253.1195,21.5151575,113.8743425,Touch Screen Phones,Cell phones,253.1195,113.8743425
16250173,1625017,2019-06-13,2019-06-17,1,1873593,0,1240,Fabrikam Business Videographer 1/2'' 3mm M500 White,Fabrikam,White,403.76,868.084,73.78714,390.53686,Camcorders,Cameras and camcorders,868.084,390.53686
16250181,1625018,2019-06-13,2019-06-17,4,1846325,49,1455,The Phone Company Pen Touch Screen Phones M320 Gold,The Phone Company,Gold,133.36,286.724,24.37154,128.99246,Touch Screen Phones,Cell phones,1146.896,515.96984
16250191,1625019,2019-06-13,2019-06-17,3,1918030,55,1313,Contoso Conversion Lens M550 Black,Contoso,Black,94.27,202.6805,17.2278425,91.1826575,Cameras & Camcorders Accessories,Cameras and camcorders,608.0415,273.5479725
16250192,1625019,2019-06-13,2019-06-17,5,1918030,55,479,Proseware LCD20 M200 White,Proseware,White,119.11,256.0865,21.7673525,115.2091475,Monitors,Computers,1280.4325,576.0457375
16250201,1625020,2019-06-13,2019-06-17,5,1200465,53,1118,Fabrikam SLR Camera M147 Grey,Fabrikam,Grey,153.59,330.2185,28.0685725,148.5599275,Digital SLR Cameras,Cameras and camcorders,1651.0925,742.7996375
16250211,1625021,2019-06-13,2019-06-17,2,1693753,63,1585,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Black,7.58,16.297,1.385245,7.331755,Movie DVD,"Music, Movies and Audio Books",32.594,14.66351
16250212,1625021,2019-06-13,2019-06-17,2,1693753,63,49,WWI 2GB Pulse Smart pen M100 White,Wide World Importers,White,91.95,197.6925,16.8038625,88.9386375,Recording Pen,Audio,395.385,177.877275
16250213,1625021,2019-06-13,2019-06-17,1,1693753,63,1251,Contoso Travel Charger for S-Series Battery E302 Black,Contoso,Black,30.58,65.747,5.588495,29.578505,Cameras & Camcorders Accessories,Cameras and camcorders,65.747,29.578505
16250214,1625021,2019-06-13,2019-06-17,3,1693753,63,1682,MGS Hand Games women M400 Silver,Tailspin Toys,Silver,4.13,8.8795,0.7547575,3.9947425,Boxed Games,Games and Toys,26.6385,11.9842275
16250221,1625022,2019-06-13,2019-06-17,6,2087288,0,1991,Fabrikam Microwave 1.6CuFt M1250 Silver,Fabrikam,Silver,82.77,177.9555,15.1262175,80.0592825,Microwaves,Home Appliances,1067.733,480.355695
16250231,1625023,2019-06-13,2019-06-17,7,489146,23,347,Fabrikam Laptop14.1 M4100 White,Fabrikam,White,269.48,579.382,49.24747,260.65453,Laptops,Computers,4055.674,1824.58171
16250232,1625023,2019-06-13,2019-06-17,1,489146,23,1790,MGS Dungeon Siege: Legends of Aranna 2009 E146,Tailspin Toys,Silver,21.92,47.128,4.00588,21.20212,Download Games,Games and Toys,47.128,21.20212
16250233,1625023,2019-06-13,2019-06-17,3,489146,23,1656,Contoso DVD 9-Inch Player Portable M300 White,Contoso,White,73.57,158.1755,13.4449175,71.1605825,Movie DVD,"Music, Movies and Audio Books",474.5265,213.4817475
16250241,1625024,2019-06-13,2019-06-17,7,1753015,45,662,Proseware Slim-Design Fax Machine with Answering System X180 Black,Proseware,Black,78.19,168.1085,14.2892225,75.6292775,"Printers, Scanners & Fax",Computers,1176.7595,529.4049425
16250251,1625025,2019-06-13,2019-06-17,3,1847006,63,291,Contoso Home Theater System 2.1 Channel M1230 Brown,Contoso,Brown,183.54,394.611,33.541935,177.529065,Home Theater System,TV and Video,1183.833,532.587195
16250252,1625025,2019-06-13,2019-06-17,1,1847006,63,925,SV USB Sync Charge Cable E700 White,Southridge Video,White,1.01,2.1715,0.1845775,0.9769225,Computers Accessories,Computers,2.1715,0.9769225
16250261,1625026,2019-06-13,2019-06-17,2,744512,29,2034,Litware Microwave 1.0CuFt E110 Grey,Litware,Grey,71.37,153.4455,13.0428675,69.0326325,Microwaves,Home Appliances,306.891,138.065265
16250271,1625027,2019-06-13,2019-06-17,3,873909,34,416,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Silver,321.05,690.2575,58.6718875,310.5356125,Desktops,Computers,2070.7725,931.6068375
16250291,1625029,2019-06-13,2019-06-17,2,1256294,66,1106,Contoso SLR Camera M146 Orange,Contoso,Orange,148.08,318.372,27.06162,143.23038,Digital SLR Cameras,Cameras and camcorders,636.744,286.46076
16250301,1625030,2019-06-13,2019-06-17,1,1306559,61,1581,SV DVD Recorder L240 Gold,Southridge Video,Gold,72.56,156.004,13.26034,70.18366,Movie DVD,"Music, Movies and Audio Books",156.004,70.18366
16250311,1625031,2019-06-13,2019-06-17,2,725929,30,2308,Proseware Desk Lamp E0130 Blue,Proseware,Blue,40.76,87.634,7.44889,39.42511,Lamps,Home Appliances,175.268,78.85022
16250321,1625032,2019-06-13,2019-06-17,3,1890381,59,416,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Silver,321.05,690.2575,58.6718875,310.5356125,Desktops,Computers,2070.7725,931.6068375
16250322,1625032,2019-06-13,2019-06-17,1,1890381,59,1185,"Fabrikam Business Videographer 1/2"" 3mm M500 Orange",Fabrikam,Orange,404.68,870.062,73.95527,391.42673,Camcorders,Cameras and camcorders,870.062,391.42673
16250323,1625032,2019-06-13,2019-06-17,1,1890381,59,74,NT Bluetooth Active Headphones E202 Black,Northwind Traders,Black,17.45,37.5175,3.1889875,16.8785125,Bluetooth Headphones,Audio,37.5175,16.8785125
16250331,1625033,2019-06-13,2019-06-17,3,800159,32,1696,SV Hand Games for Office worker L28 Black,Southridge Video,Black,5.63,12.1045,1.0288825,5.4456175,Boxed Games,Games and Toys,36.3135,16.3368525
16250332,1625033,2019-06-13,2019-06-17,1,800159,32,1548,The Phone Company PDA Handheld 3.7 inch M630 Silver,The Phone Company,Silver,122.32,262.988,22.35398,118.31402,Smart phones & PDAs,Cell phones,262.988,118.31402
16250333,1625033,2019-06-13,2019-06-17,5,800159,32,933,SV 2GB Laptop memory E800 White,Southridge Video,White,28.04,60.286,5.12431,27.12169,Computers Accessories,Computers,301.43,135.60845
16250341,1625034,2019-06-13,2019-06-17,7,1773985,0,1650,Contoso DVD 15-Inch Player Portable L200 Black,Contoso,Black,96.08,206.572,17.55862,92.93338,Movie DVD,"Music, Movies and Audio Books",1446.004,650.53366
16250342,1625034,2019-06-13,2019-06-17,2,1773985,0,1450,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Gold,141.64,304.526,25.88471,137.00129,Touch Screen Phones,Cell phones,609.052,274.00258
16250351,1625035,2019-06-13,2019-06-17,6,1880655,59,1418,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,The Phone Company,Black,134.74,289.691,24.623735,130.327265,Touch Screen Phones,Cell phones,1738.146,781.96359
16250352,1625035,2019-06-13,2019-06-17,2,1880655,59,460,WWI Desktop PC1.80 E1802 White,Wide World Importers,White,152.9,328.735,27.942475,147.892525,Desktops,Computers,657.47,295.78505
16250361,1625036,2019-06-13,2019-06-16,3,1399512,0,67,NT Bluetooth Stereo Headphones E52 Black,Northwind Traders,Black,13.1,28.165,2.394025,12.670975,Bluetooth Headphones,Audio,84.495,38.012925
16250362,1625036,2019-06-13,2019-06-16,1,1399512,0,1196,Fabrikam Budget Moviemaker 1'' 25mm E400 Grey,Fabrikam,Grey,215.15,462.5725,39.3186625,208.1038375,Camcorders,Cameras and camcorders,462.5725,208.1038375
16250381,1625038,2019-06-13,2019-06-17,1,1944536,49,102,WWI Wireless Bluetooth Stereo Headphones M270 Silver,Wide World Importers,Silver,52.88,113.692,9.66382,51.14818,Bluetooth Headphones,Audio,113.692,51.14818
16250383,1625038,2019-06-13,2019-06-17,4,1944536,49,1450,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Gold,141.64,304.526,25.88471,137.00129,Touch Screen Phones,Cell phones,1218.104,548.00516
16250384,1625038,2019-06-13,2019-06-17,1,1944536,49,580,Contoso Projector 480p M481 Black,Contoso,Black,254.4,546.96,46.4916,246.0684,Projectors & Screens,Computers,546.96,246.0684
16260001,1626000,2019-06-14,2019-06-18,10,1415442,49,441,WWI Desktop PC1.80 E1800 Brown,Wide World Importers,Brown,117.21,252.0015,21.4201275,113.3713725,Desktops,Computers,2520.015,1133.713725
16260002,1626000,2019-06-14,2019-06-18,1,1415442,49,457,WWI Desktop PC1.60 E1600 White,Wide World Importers,White,112.14,241.101,20.493585,108.467415,Desktops,Computers,241.101,108.467415
16260003,1626000,2019-06-14,2019-06-18,3,1415442,49,1653,Contoso DVD 7-Inch Player Portable E200 Silver,Contoso,Silver,56.08,120.572,10.24862,54.24338,Movie DVD,"Music, Movies and Audio Books",361.716,162.73014
16260011,1626001,2019-06-14,2019-06-17,1,1287862,0,435,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,White,137.63,295.9045,25.1518825,133.1226175,Desktops,Computers,295.9045,133.1226175
16260021,1626002,2019-06-14,2019-06-18,8,512630,27,1627,Contoso DVD 48 DVD Storage Binder M50 Black,Contoso,Black,8.27,17.7805,1.5113425,7.9991575,Movie DVD,"Music, Movies and Audio Books",142.244,63.99326
16260031,1626003,2019-06-14,2019-06-18,2,629572,12,423,Adventure Works Desktop PC2.30 MD230 Black,Adventure Works,Black,275.46,592.239,50.340315,266.438685,Desktops,Computers,1184.478,532.87737
16260032,1626003,2019-06-14,2019-06-18,2,629572,12,1668,MGS Hand Games for students E400 Black,Tailspin Toys,Black,3.56,7.654,0.65059,3.44341,Boxed Games,Games and Toys,15.308,6.88682
16260041,1626004,2019-06-14,2019-06-18,7,660527,12,343,Fabrikam Laptop19 M9000 Black,Fabrikam,Black,364.12,782.858,66.54293,352.19507,Laptops,Computers,5480.006,2465.36549
16260042,1626004,2019-06-14,2019-06-18,1,660527,12,1257,Contoso Cyber Shot Digital Cameras Adapter E306 Pink,Contoso,Pink,20.39,43.8385,3.7262725,19.7222275,Cameras & Camcorders Accessories,Cameras and camcorders,43.8385,19.7222275
16260051,1626005,2019-06-14,2019-06-18,4,2026432,56,562,Proseware Screen 80in E1010 White,Proseware,White,55.57,119.4755,10.1554175,53.7500825,Projectors & Screens,Computers,477.902,215.00033
16260052,1626005,2019-06-14,2019-06-18,3,2026432,56,416,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Silver,321.05,690.2575,58.6718875,310.5356125,Desktops,Computers,2070.7725,931.6068375
16260071,1626007,2019-06-14,2019-06-18,2,1003748,0,438,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.48,654.632,55.64372,294.50828,Desktops,Computers,1309.264,589.01656
16260072,1626007,2019-06-14,2019-06-18,1,1003748,0,1836,Litware Washer & Dryer 15.5in E150 Silver,Litware,Silver,509.32,1095.038,93.07823,492.63977,Washers & Dryers,Home Appliances,1095.038,492.63977
16260081,1626008,2019-06-14,2019-06-18,7,1312920,64,461,Proseware LCD24 X300 Black,Proseware,Black,271.35,583.4025,49.5892125,262.4632875,Monitors,Computers,4083.8175,1837.243013
16260111,1626011,2019-06-14,2019-06-18,6,325920,9,1582,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Black,8.27,17.7805,1.5113425,7.9991575,Movie DVD,"Music, Movies and Audio Books",106.683,47.994945
16260131,1626013,2019-06-14,2019-06-18,2,396969,9,608,Contoso Screen 100in E010 Silver,Contoso,Silver,62.95,135.3425,11.5041125,60.8883875,Projectors & Screens,Computers,270.685,121.776775
16260132,1626013,2019-06-14,2019-06-18,1,396969,9,1037,A. Datum Advanced Digital Camera M300 Azure,A. Datum,Azure,86.68,186.362,15.84077,83.84123,Digital Cameras,Cameras and camcorders,186.362,83.84123
16260141,1626014,2019-06-14,2019-06-18,1,945655,36,778,Contoso Rechargeable Battery E100 White,Contoso,White,6.6,14.19,1.20615,6.38385,Computers Accessories,Computers,14.19,6.38385
16260142,1626014,2019-06-14,2019-06-18,1,945655,36,412,Proseware Laptop12 M210 White,Proseware,White,195.24,419.766,35.68011,188.84589,Laptops,Computers,419.766,188.84589
16260151,1626015,2019-06-14,2019-06-17,1,1605337,0,1487,The Phone Company Smart phones Unlocked M300 Grey,The Phone Company,Grey,122.78,263.977,22.438045,118.758955,Smart phones & PDAs,Cell phones,263.977,118.758955
16260152,1626015,2019-06-14,2019-06-17,2,1605337,0,1282,Contoso Mini Battery Charger Kit E320 Red,Contoso,Red,12.74,27.391,2.328235,12.322765,Cameras & Camcorders Accessories,Cameras and camcorders,54.782,24.64553
16260161,1626016,2019-06-14,2019-06-18,2,1843882,56,1424,The Phone Company Touch Screen Phones - LCD M12 Black,The Phone Company,Black,91.97,197.7355,16.8075175,88.9579825,Touch Screen Phones,Cell phones,395.471,177.915965
16260171,1626017,2019-06-14,2019-06-18,1,1870500,0,1596,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Red,5.82,12.513,1.063605,5.629395,Movie DVD,"Music, Movies and Audio Books",12.513,5.629395
16260172,1626017,2019-06-14,2019-06-18,1,1870500,0,2257,WWI Chandelier M615 Grey,Wide World Importers,Grey,105.76,227.384,19.32764,102.29636,Lamps,Home Appliances,227.384,102.29636
16260181,1626018,2019-06-14,2019-06-18,1,1437275,45,416,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Silver,321.05,690.2575,58.6718875,310.5356125,Desktops,Computers,690.2575,310.5356125
16260182,1626018,2019-06-14,2019-06-18,1,1437275,45,456,WWI Desktop PC2.30 M2300 White,Wide World Importers,White,257.06,552.679,46.977715,248.641285,Desktops,Computers,552.679,248.641285
16260183,1626018,2019-06-14,2019-06-18,4,1437275,45,1459,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,Contoso,Black,117.73,253.1195,21.5151575,113.8743425,Touch Screen Phones,Cell phones,1012.478,455.49737
16260201,1626020,2019-06-14,2019-06-18,2,364852,8,1579,SV DVD Recorder L220 White,Southridge Video,White,72.56,156.004,13.26034,70.18366,Movie DVD,"Music, Movies and Audio Books",312.008,140.36732
16260202,1626020,2019-06-14,2019-06-18,7,364852,8,453,WWI Desktop PC1.80 E1800 Silver,Wide World Importers,Silver,117.21,252.0015,21.4201275,113.3713725,Desktops,Computers,1764.0105,793.5996075
16260211,1626021,2019-06-14,2019-06-18,4,1808265,45,1812,MGS Flight Simulator 2009 E168,Tailspin Toys,Blue,16.31,35.0665,2.9806525,15.7758475,Download Games,Games and Toys,140.266,63.10339
16260212,1626021,2019-06-14,2019-06-18,1,1808265,45,1202,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,Fabrikam,Grey,330.66,710.919,60.428115,319.830885,Camcorders,Cameras and camcorders,710.919,319.830885
16260213,1626021,2019-06-14,2019-06-18,2,1808265,45,1613,SV DVD 7-Inch Player Portable E200 White,Southridge Video,White,56.08,120.572,10.24862,54.24338,Movie DVD,"Music, Movies and Audio Books",241.144,108.48676
16260214,1626021,2019-06-14,2019-06-18,3,1808265,45,356,Fabrikam Laptop14.1W M4180 Red,Fabrikam,Red,210.11,451.7365,38.3976025,203.2288975,Laptops,Computers,1355.2095,609.6866925
16260215,1626021,2019-06-14,2019-06-18,3,1808265,45,1409,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,195.15,419.5725,35.6636625,188.7588375,Touch Screen Phones,Cell phones,1258.7175,566.2765125
16260216,1626021,2019-06-14,2019-06-18,1,1808265,45,340,Fabrikam Laptop17 M7000 Black,Fabrikam,Black,376.63,809.7545,68.8291325,364.2953675,Laptops,Computers,809.7545,364.2953675
16260217,1626021,2019-06-14,2019-06-18,2,1808265,45,424,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,295.9045,25.1518825,133.1226175,Desktops,Computers,591.809,266.245235
16260221,1626022,2019-06-14,2019-06-17,3,883396,0,1079,"Contoso SLR Camera 35"" M358 Black",Contoso,Black,164.63,353.9545,30.0861325,159.2383675,Digital SLR Cameras,Cameras and camcorders,1061.8635,477.7151025
16260222,1626022,2019-06-14,2019-06-17,2,883396,0,1559,The Phone Company PDA Phone 3.5 inches M320 White,The Phone Company,White,137.5,295.625,25.128125,132.996875,Smart phones & PDAs,Cell phones,591.25,265.99375
16260241,1626024,2019-06-14,2019-06-18,6,1202604,62,451,WWI Desktop PC2.30 M2300 Silver,Wide World Importers,Silver,257.06,552.679,46.977715,248.641285,Desktops,Computers,3316.074,1491.84771
16260242,1626024,2019-06-14,2019-06-18,7,1202604,62,455,WWI Desktop PC2.33 X2330 White,Wide World Importers,White,304.48,654.632,55.64372,294.50828,Desktops,Computers,4582.424,2061.55796
16260243,1626024,2019-06-14,2019-06-18,2,1202604,62,661,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,Proseware,Black,75.54,162.411,13.804935,73.066065,"Printers, Scanners & Fax",Computers,324.822,146.13213
16260244,1626024,2019-06-14,2019-06-18,2,1202604,62,10,Contoso 4G MP3 Player E400 Green,Contoso,Green,30.58,65.747,5.588495,29.578505,MP4&MP3,Audio,131.494,59.15701
16260251,1626025,2019-06-14,2019-06-18,8,97611,5,819,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Grey,Contoso,Grey,15.24,32.766,2.78511,14.74089,Computers Accessories,Computers,262.128,117.92712
16260252,1626025,2019-06-14,2019-06-18,7,97611,5,1596,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Red,5.82,12.513,1.063605,5.629395,Movie DVD,"Music, Movies and Audio Books",87.591,39.405765
16260253,1626025,2019-06-14,2019-06-18,1,97611,5,57,WWI 1GB Digital Voice Recorder Pen E100 Black,Wide World Importers,Black,79.53,170.9895,14.5341075,76.9253925,Recording Pen,Audio,170.9895,76.9253925
16260261,1626026,2019-06-14,2019-06-18,4,1088511,36,1409,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,195.15,419.5725,35.6636625,188.7588375,Touch Screen Phones,Cell phones,1678.29,755.03535
16260262,1626026,2019-06-14,2019-06-18,1,1088511,36,1796,MGS Rise of Nations2009 E152,Tailspin Toys,Silver,21.92,47.128,4.00588,21.20212,Download Games,Games and Toys,47.128,21.20212
