TransactionID,CustomerID,StoreID,StoreCountry,StoreState,StoreSqMeters,StoreOpenDate
16100133,1845648,51,United States,Maine,1295,2010-01-01
16100141,1700848,57,United States,New Mexico,1645,2010-06-03
16100142,1700848,57,United States,New Mexico,1645,2010-06-03
16100143,1700848,57,United States,New Mexico,1645,2010-06-03
16100151,1618514,54,United States,Nebraska,2000,2013-06-07
16100152,1618514,54,United States,Nebraska,2000,2013-06-07
16100153,1618514,54,United States,Nebraska,2000,2013-06-07
16100154,1618514,54,United States,Nebraska,2000,2013-06-07
16100161,746778,30,Italy,Pesaro,2100,2008-01-12
16100171,912216,42,United Kingdom,North Down,1900,2009-12-15
16100172,912216,42,United Kingdom,North Down,1900,2009-12-15
16100181,504968,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
16100191,1228187,45,United States,Connecticut,2000,2007-07-08
16100201,715740,29,Italy,Enna,1000,2008-01-01
16100202,715740,29,Italy,Enna,1000,2008-01-01
16100203,715740,29,Italy,Enna,1000,2008-01-01
16100211,1577659,55,United States,Nevada,2000,2009-12-15
16100221,550274,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
16100231,1132350,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16100232,1132350,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16100233,1132350,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16100234,1132350,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16100235,1132350,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16100236,1132350,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16100237,1132350,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16100241,382095,0,Online,Online,0,2010-01-01
16100242,382095,0,Online,Online,0,2010-01-01
16100243,382095,0,Online,Online,0,2010-01-01
16100244,382095,0,Online,Online,0,2010-01-01
16100251,1697627,49,United States,Iowa,2000,2018-06-03
16100261,2008468,50,United States,Kansas,2000,2008-03-06
16100262,2008468,50,United States,Kansas,2000,2008-03-06
16100263,2008468,50,United States,Kansas,2000,2008-03-06
16100264,2008468,50,United States,Kansas,2000,2008-03-06
16100266,2008468,50,United States,Kansas,2000,2008-03-06
16100267,2008468,50,United States,Kansas,2000,2008-03-06
16100281,1657133,0,Online,Online,0,2010-01-01
16100282,1657133,0,Online,Online,0,2010-01-01
16100283,1657133,0,Online,Online,0,2010-01-01
16100291,2006826,0,Online,Online,0,2010-01-01
16100292,2006826,0,Online,Online,0,2010-01-01
16100293,2006826,0,Online,Online,0,2010-01-01
16100294,2006826,0,Online,Online,0,2010-01-01
16100301,419536,20,Germany,Brandenburg,1715,2012-12-15
16100302,419536,20,Germany,Brandenburg,1715,2012-12-15
16100311,1347067,54,United States,Nebraska,2000,2013-06-07
16100321,1410548,44,United States,Arkansas,2000,2010-06-03
16100322,1410548,44,United States,Arkansas,2000,2010-06-03
16100323,1410548,44,United States,Arkansas,2000,2010-06-03
16100324,1410548,44,United States,Arkansas,2000,2010-06-03
16100331,1461681,0,Online,Online,0,2010-01-01
16100332,1461681,0,Online,Online,0,2010-01-01
16100333,1461681,0,Online,Online,0,2010-01-01
16100341,1819731,0,Online,Online,0,2010-01-01
16100361,1086200,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16100362,1086200,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16100363,1086200,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16100371,1474188,57,United States,New Mexico,1645,2010-06-03
16100372,1474188,57,United States,New Mexico,1645,2010-06-03
16110001,1574202,63,United States,Utah,2000,2008-03-06
16110002,1574202,63,United States,Utah,2000,2008-03-06
16110011,1343695,49,United States,Iowa,2000,2018-06-03
16110021,1458590,61,United States,South Carolina,2000,2012-12-15
16110022,1458590,61,United States,South Carolina,2000,2012-12-15
16110023,1458590,61,United States,South Carolina,2000,2012-12-15
16110024,1458590,61,United States,South Carolina,2000,2012-12-15
16110031,1125468,36,United Kingdom,Armagh,1300,2014-07-02
16110032,1125468,36,United Kingdom,Armagh,1300,2014-07-02
16110033,1125468,36,United Kingdom,Armagh,1300,2014-07-02
16110034,1125468,36,United Kingdom,Armagh,1300,2014-07-02
16110041,800156,0,Online,Online,0,2010-01-01
16110051,1918814,0,Online,Online,0,2010-01-01
16110071,554210,0,Online,Online,0,2010-01-01
16110072,554210,0,Online,Online,0,2010-01-01
16110074,554210,0,Online,Online,0,2010-01-01
16110091,1774947,65,United States,West Virginia,1785,2012-01-01
16110101,538152,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16110102,538152,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16110103,538152,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16110104,538152,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16110111,1821463,0,Online,Online,0,2010-01-01
16110112,1821463,0,Online,Online,0,2010-01-01
16110121,1457192,59,United States,Oregon,2000,2012-08-08
16110122,1457192,59,United States,Oregon,2000,2012-08-08
16110123,1457192,59,United States,Oregon,2000,2012-08-08
16110131,322936,8,Canada,Newfoundland and Labrador,2105,2014-07-02
16110132,322936,8,Canada,Newfoundland and Labrador,2105,2014-07-02
16110141,2091158,65,United States,West Virginia,1785,2012-01-01
16110142,2091158,65,United States,West Virginia,1785,2012-01-01
16110151,1716647,0,Online,Online,0,2010-01-01
16110152,1716647,0,Online,Online,0,2010-01-01
16110153,1716647,0,Online,Online,0,2010-01-01
16110171,1855974,43,United States,Alaska,1190,2015-01-01
16110172,1855974,43,United States,Alaska,1190,2015-01-01
16110181,1054649,36,United Kingdom,Armagh,1300,2014-07-02
16110182,1054649,36,United Kingdom,Armagh,1300,2014-07-02
16110183,1054649,36,United Kingdom,Armagh,1300,2014-07-02
16110184,1054649,36,United Kingdom,Armagh,1300,2014-07-02
16110191,1736630,45,United States,Connecticut,2000,2007-07-08
16110192,1736630,45,United States,Connecticut,2000,2007-07-08
16110201,605797,0,Online,Online,0,2010-01-01
16110202,605797,0,Online,Online,0,2010-01-01
16110211,1302333,0,Online,Online,0,2010-01-01
16110212,1302333,0,Online,Online,0,2010-01-01
16110213,1302333,0,Online,Online,0,2010-01-01
16110221,1664824,64,United States,Washington DC,1330,2010-01-01
16110222,1664824,64,United States,Washington DC,1330,2010-01-01
16110231,848570,33,Netherlands,Friesland,1540,2015-12-09
16110232,848570,33,Netherlands,Friesland,1540,2015-12-09
16110233,848570,33,Netherlands,Friesland,1540,2015-12-09
16110234,848570,33,Netherlands,Friesland,1540,2015-12-09
16110241,1245904,0,Online,Online,0,2010-01-01
16110242,1245904,0,Online,Online,0,2010-01-01
16110243,1245904,0,Online,Online,0,2010-01-01
16110251,1330039,43,United States,Alaska,1190,2015-01-01
16110252,1330039,43,United States,Alaska,1190,2015-01-01
16110253,1330039,43,United States,Alaska,1190,2015-01-01
16110254,1330039,43,United States,Alaska,1190,2015-01-01
16110271,2088994,65,United States,West Virginia,1785,2012-01-01
16110272,2088994,65,United States,West Virginia,1785,2012-01-01
16110281,1183039,0,Online,Online,0,2010-01-01
16110291,1189747,36,United Kingdom,Armagh,1300,2014-07-02
16110292,1189747,36,United Kingdom,Armagh,1300,2014-07-02
16110293,1189747,36,United Kingdom,Armagh,1300,2014-07-02
16110294,1189747,36,United Kingdom,Armagh,1300,2014-07-02
16110301,1011206,42,United Kingdom,North Down,1900,2009-12-15
16110311,1494306,50,United States,Kansas,2000,2008-03-06
16110312,1494306,50,United States,Kansas,2000,2008-03-06
16110313,1494306,50,United States,Kansas,2000,2008-03-06
16110314,1494306,50,United States,Kansas,2000,2008-03-06
16110321,1222892,0,Online,Online,0,2010-01-01
16110322,1222892,0,Online,Online,0,2010-01-01
16110323,1222892,0,Online,Online,0,2010-01-01
16110324,1222892,0,Online,Online,0,2010-01-01
16110331,1702792,48,United States,Idaho,1540,2012-12-15
16110332,1702792,48,United States,Idaho,1540,2012-12-15
16110341,1698033,0,Online,Online,0,2010-01-01
16110342,1698033,0,Online,Online,0,2010-01-01
16110343,1698033,0,Online,Online,0,2010-01-01
16110361,1373635,43,United States,Alaska,1190,2015-01-01
16110371,1805961,62,United States,South Dakota,1120,2018-06-03
16110372,1805961,62,United States,South Dakota,1120,2018-06-03
16110373,1805961,62,United States,South Dakota,1120,2018-06-03
16110374,1805961,62,United States,South Dakota,1120,2018-06-03
16110381,1717167,0,Online,Online,0,2010-01-01
16110382,1717167,0,Online,Online,0,2010-01-01
16110391,457248,23,Germany,Hamburg,1365,2010-01-01
16110392,457248,23,Germany,Hamburg,1365,2010-01-01
16110401,1943078,61,United States,South Carolina,2000,2012-12-15
16110402,1943078,61,United States,South Carolina,2000,2012-12-15
16110403,1943078,61,United States,South Carolina,2000,2012-12-15
16120001,1019290,0,Online,Online,0,2010-01-01
16120011,755735,0,Online,Online,0,2010-01-01
16120012,755735,0,Online,Online,0,2010-01-01
16120013,755735,0,Online,Online,0,2010-01-01
16120014,755735,0,Online,Online,0,2010-01-01
16120021,1959860,0,Online,Online,0,2010-01-01
16120022,1959860,0,Online,Online,0,2010-01-01
16120023,1959860,0,Online,Online,0,2010-01-01
16120024,1959860,0,Online,Online,0,2010-01-01
16120031,1345382,56,United States,New Hampshire,1260,2015-01-01
16120032,1345382,56,United States,New Hampshire,1260,2015-01-01
16120041,138242,0,Online,Online,0,2010-01-01
16120051,242542,8,Canada,Newfoundland and Labrador,2105,2014-07-02
16120052,242542,8,Canada,Newfoundland and Labrador,2105,2014-07-02
16120053,242542,8,Canada,Newfoundland and Labrador,2105,2014-07-02
16120054,242542,8,Canada,Newfoundland and Labrador,2105,2014-07-02
16120061,2079989,45,United States,Connecticut,2000,2007-07-08
16120062,2079989,45,United States,Connecticut,2000,2007-07-08
16120063,2079989,45,United States,Connecticut,2000,2007-07-08
16120071,2001744,48,United States,Idaho,1540,2012-12-15
16120072,2001744,48,United States,Idaho,1540,2012-12-15
16120081,995332,0,Online,Online,0,2010-01-01
16120082,995332,0,Online,Online,0,2010-01-01
16120083,995332,0,Online,Online,0,2010-01-01
16120101,471223,26,Germany,Saarland,350,2019-03-05
16120102,471223,26,Germany,Saarland,350,2019-03-05
16120103,471223,26,Germany,Saarland,350,2019-03-05
16120104,471223,26,Germany,Saarland,350,2019-03-05
16120105,471223,26,Germany,Saarland,350,2019-03-05
16120106,471223,26,Germany,Saarland,350,2019-03-05
16120111,250194,8,Canada,Newfoundland and Labrador,2105,2014-07-02
16120121,1441384,49,United States,Iowa,2000,2018-06-03
16120122,1441384,49,United States,Iowa,2000,2018-06-03
16120123,1441384,49,United States,Iowa,2000,2018-06-03
16120124,1441384,49,United States,Iowa,2000,2018-06-03
16120131,1596238,0,Online,Online,0,2010-01-01
16120141,2080484,0,Online,Online,0,2010-01-01
16120151,1274951,61,United States,South Carolina,2000,2012-12-15
16120171,905762,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16120181,261356,10,Canada,Nunavut,1210,2015-04-04
16120182,261356,10,Canada,Nunavut,1210,2015-04-04
16120183,261356,10,Canada,Nunavut,1210,2015-04-04
16120191,1918342,61,United States,South Carolina,2000,2012-12-15
16120201,1306301,55,United States,Nevada,2000,2009-12-15
16120211,946857,42,United Kingdom,North Down,1900,2009-12-15
16120212,946857,42,United Kingdom,North Down,1900,2009-12-15
16120221,1087841,42,United Kingdom,North Down,1900,2009-12-15
16120231,1233116,62,United States,South Dakota,1120,2018-06-03
16120232,1233116,62,United States,South Dakota,1120,2018-06-03
16120241,1336555,49,United States,Iowa,2000,2018-06-03
16120242,1336555,49,United States,Iowa,2000,2018-06-03
16120243,1336555,49,United States,Iowa,2000,2018-06-03
16120251,1106952,38,United Kingdom,Belfast,1800,2015-04-04
16120252,1106952,38,United Kingdom,Belfast,1800,2015-04-04
16120261,502517,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16120262,502517,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16120263,502517,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16130001,869108,31,Netherlands,Drenthe,1085,2012-01-07
16130002,869108,31,Netherlands,Drenthe,1085,2012-01-07
16130011,236863,0,Online,Online,0,2010-01-01
16130012,236863,0,Online,Online,0,2010-01-01
16130021,1972196,0,Online,Online,0,2010-01-01
16130022,1972196,0,Online,Online,0,2010-01-01
16130023,1972196,0,Online,Online,0,2010-01-01
16130031,1359103,59,United States,Oregon,2000,2012-08-08
16130032,1359103,59,United States,Oregon,2000,2012-08-08
16130041,1114345,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16130042,1114345,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16130043,1114345,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16130051,802265,32,Netherlands,Flevoland,910,2010-01-01
16130061,1326966,0,Online,Online,0,2010-01-01
16130062,1326966,0,Online,Online,0,2010-01-01
16130063,1326966,0,Online,Online,0,2010-01-01
16130064,1326966,0,Online,Online,0,2010-01-01
16130071,1399159,0,Online,Online,0,2010-01-01
16130081,1381883,64,United States,Washington DC,1330,2010-01-01
16130082,1381883,64,United States,Washington DC,1330,2010-01-01
16130111,1241140,48,United States,Idaho,1540,2012-12-15
16130112,1241140,48,United States,Idaho,1540,2012-12-15
16130113,1241140,48,United States,Idaho,1540,2012-12-15
16130121,392676,9,Canada,Northwest Territories,1500,2005-03-04
16130122,392676,9,Canada,Northwest Territories,1500,2005-03-04
16130123,392676,9,Canada,Northwest Territories,1500,2005-03-04
16130141,752229,30,Italy,Pesaro,2100,2008-01-12
16130142,752229,30,Italy,Pesaro,2100,2008-01-12
16130143,752229,30,Italy,Pesaro,2100,2008-01-12
16130161,741381,29,Italy,Enna,1000,2008-01-01
16130162,741381,29,Italy,Enna,1000,2008-01-01
16130163,741381,29,Italy,Enna,1000,2008-01-01
16130164,741381,29,Italy,Enna,1000,2008-01-01
16130165,741381,29,Italy,Enna,1000,2008-01-01
16130166,741381,29,Italy,Enna,1000,2008-01-01
16130167,741381,29,Italy,Enna,1000,2008-01-01
16130171,1470640,0,Online,Online,0,2010-01-01
16130172,1470640,0,Online,Online,0,2010-01-01
16130181,1094624,42,United Kingdom,North Down,1900,2009-12-15
16130182,1094624,42,United Kingdom,North Down,1900,2009-12-15
16130183,1094624,42,United Kingdom,North Down,1900,2009-12-15
16130191,545755,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16130192,545755,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16130193,545755,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16130194,545755,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16130201,2067035,63,United States,Utah,2000,2008-03-06
16130202,2067035,63,United States,Utah,2000,2008-03-06
16130211,1465839,54,United States,Nebraska,2000,2013-06-07
16130221,610431,15,France,La Réunion,400,2015-01-01
16130241,1467088,0,Online,Online,0,2010-01-01
16130261,2021107,59,United States,Oregon,2000,2012-08-08
16130262,2021107,59,United States,Oregon,2000,2012-08-08
16130263,2021107,59,United States,Oregon,2000,2012-08-08
16130264,2021107,59,United States,Oregon,2000,2012-08-08
16130265,2021107,59,United States,Oregon,2000,2012-08-08
16130266,2021107,59,United States,Oregon,2000,2012-08-08
16130271,713013,0,Online,Online,0,2010-01-01
16130272,713013,0,Online,Online,0,2010-01-01
16130273,713013,0,Online,Online,0,2010-01-01
16130274,713013,0,Online,Online,0,2010-01-01
16130275,713013,0,Online,Online,0,2010-01-01
16130276,713013,0,Online,Online,0,2010-01-01
16130277,713013,0,Online,Online,0,2010-01-01
16130281,402420,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16130282,402420,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16130291,882779,33,Netherlands,Friesland,1540,2015-12-09
16130292,882779,33,Netherlands,Friesland,1540,2015-12-09
16130301,1968118,45,United States,Connecticut,2000,2007-07-08
16130302,1968118,45,United States,Connecticut,2000,2007-07-08
16130311,1247074,47,United States,Hawaii,1120,2015-04-04
16130321,1295545,0,Online,Online,0,2010-01-01
16130322,1295545,0,Online,Online,0,2010-01-01
16130331,1516060,0,Online,Online,0,2010-01-01
16130341,1631350,62,United States,South Dakota,1120,2018-06-03
16130343,1631350,62,United States,South Dakota,1120,2018-06-03
16130344,1631350,62,United States,South Dakota,1120,2018-06-03
16130351,938994,37,United Kingdom,Ayrshire,2100,2005-03-04
16130352,938994,37,United Kingdom,Ayrshire,2100,2005-03-04
16130353,938994,37,United Kingdom,Ayrshire,2100,2005-03-04
16130361,837507,34,Netherlands,Groningen,1365,2010-01-01
16130362,837507,34,Netherlands,Groningen,1365,2010-01-01
16130363,837507,34,Netherlands,Groningen,1365,2010-01-01
16130371,1515621,59,United States,Oregon,2000,2012-08-08
16130372,1515621,59,United States,Oregon,2000,2012-08-08
16130373,1515621,59,United States,Oregon,2000,2012-08-08
16130374,1515621,59,United States,Oregon,2000,2012-08-08
16130381,427804,22,Germany,Freistaat Thüringen,2000,2008-03-06
16130382,427804,22,Germany,Freistaat Thüringen,2000,2008-03-06
16130391,217859,0,Online,Online,0,2010-01-01
16130401,1449155,59,United States,Oregon,2000,2012-08-08
16130402,1449155,59,United States,Oregon,2000,2012-08-08
16130411,209529,8,Canada,Newfoundland and Labrador,2105,2014-07-02
16130412,209529,8,Canada,Newfoundland and Labrador,2105,2014-07-02
16130431,1171109,36,United Kingdom,Armagh,1300,2014-07-02
16130441,999292,0,Online,Online,0,2010-01-01
16130451,743879,29,Italy,Enna,1000,2008-01-01
16130452,743879,29,Italy,Enna,1000,2008-01-01
16130453,743879,29,Italy,Enna,1000,2008-01-01
16130454,743879,29,Italy,Enna,1000,2008-01-01
16140001,828125,0,Online,Online,0,2010-01-01
16140002,828125,0,Online,Online,0,2010-01-01
16140011,1230757,65,United States,West Virginia,1785,2012-01-01
16140021,675324,0,Online,Online,0,2010-01-01
16150001,99988,5,Australia,Victoria,2000,2015-12-09
16150002,99988,5,Australia,Victoria,2000,2015-12-09
16150003,99988,5,Australia,Victoria,2000,2015-12-09
16150004,99988,5,Australia,Victoria,2000,2015-12-09
16150011,2015228,49,United States,Iowa,2000,2018-06-03
16150021,1632630,62,United States,South Dakota,1120,2018-06-03
16150031,1541789,0,Online,Online,0,2010-01-01
16150041,769211,30,Italy,Pesaro,2100,2008-01-12
16150061,389013,9,Canada,Northwest Territories,1500,2005-03-04
16150062,389013,9,Canada,Northwest Territories,1500,2005-03-04
16150063,389013,9,Canada,Northwest Territories,1500,2005-03-04
16150064,389013,9,Canada,Northwest Territories,1500,2005-03-04
16150065,389013,9,Canada,Northwest Territories,1500,2005-03-04
16150071,638661,13,France,Corse,245,2013-06-07
16150072,638661,13,France,Corse,245,2013-06-07
16150073,638661,13,France,Corse,245,2013-06-07
16150074,638661,13,France,Corse,245,2013-06-07
16150081,1587252,0,Online,Online,0,2010-01-01
16150082,1587252,0,Online,Online,0,2010-01-01
16150083,1587252,0,Online,Online,0,2010-01-01
16150091,248178,0,Online,Online,0,2010-01-01
16150111,569989,26,Germany,Saarland,350,2019-03-05
16150121,178780,0,Online,Online,0,2010-01-01
16150122,178780,0,Online,Online,0,2010-01-01
16150124,178780,0,Online,Online,0,2010-01-01
16150125,178780,0,Online,Online,0,2010-01-01
16150126,178780,0,Online,Online,0,2010-01-01
16150127,178780,0,Online,Online,0,2010-01-01
16150131,1880655,59,United States,Oregon,2000,2012-08-08
16150132,1880655,59,United States,Oregon,2000,2012-08-08
16150141,1261691,63,United States,Utah,2000,2008-03-06
16150151,1160653,42,United Kingdom,North Down,1900,2009-12-15
16150152,1160653,42,United Kingdom,North Down,1900,2009-12-15
16150161,348440,9,Canada,Northwest Territories,1500,2005-03-04
16150162,348440,9,Canada,Northwest Territories,1500,2005-03-04
16150163,348440,9,Canada,Northwest Territories,1500,2005-03-04
16150171,105647,6,Australia,Western Australia,2000,2010-01-01
16150172,105647,6,Australia,Western Australia,2000,2010-01-01
16150181,1926326,43,United States,Alaska,1190,2015-01-01
16150182,1926326,43,United States,Alaska,1190,2015-01-01
16150183,1926326,43,United States,Alaska,1190,2015-01-01
16150191,577367,20,Germany,Brandenburg,1715,2012-12-15
16150192,577367,20,Germany,Brandenburg,1715,2012-12-15
16150201,1412994,64,United States,Washington DC,1330,2010-01-01
16150211,1785644,61,United States,South Carolina,2000,2012-12-15
16150212,1785644,61,United States,South Carolina,2000,2012-12-15
16150221,1950674,53,United States,Montana,1260,2012-06-06
16160001,20623,5,Australia,Victoria,2000,2015-12-09
16160011,2090990,59,United States,Oregon,2000,2012-08-08
16160012,2090990,59,United States,Oregon,2000,2012-08-08
16160021,1844416,50,United States,Kansas,2000,2008-03-06
16160022,1844416,50,United States,Kansas,2000,2008-03-06
16160023,1844416,50,United States,Kansas,2000,2008-03-06
16160024,1844416,50,United States,Kansas,2000,2008-03-06
16160025,1844416,50,United States,Kansas,2000,2008-03-06
16160026,1844416,50,United States,Kansas,2000,2008-03-06
16160027,1844416,50,United States,Kansas,2000,2008-03-06
16160031,1797082,45,United States,Connecticut,2000,2007-07-08
16160041,1599863,51,United States,Maine,1295,2010-01-01
16160042,1599863,51,United States,Maine,1295,2010-01-01
16160043,1599863,51,United States,Maine,1295,2010-01-01
16160061,562147,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16160062,562147,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16160071,20069,6,Australia,Western Australia,2000,2010-01-01
16160072,20069,6,Australia,Western Australia,2000,2010-01-01
16160091,535359,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16160092,535359,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16160101,1302853,65,United States,West Virginia,1785,2012-01-01
16160111,1325567,0,Online,Online,0,2010-01-01
16160112,1325567,0,Online,Online,0,2010-01-01
16160113,1325567,0,Online,Online,0,2010-01-01
16160121,2070269,50,United States,Kansas,2000,2008-03-06
16160122,2070269,50,United States,Kansas,2000,2008-03-06
16160123,2070269,50,United States,Kansas,2000,2008-03-06
16160124,2070269,50,United States,Kansas,2000,2008-03-06
16160131,1704575,64,United States,Washington DC,1330,2010-01-01
16160141,1295793,0,Online,Online,0,2010-01-01
16160142,1295793,0,Online,Online,0,2010-01-01
16160143,1295793,0,Online,Online,0,2010-01-01
16160151,364677,8,Canada,Newfoundland and Labrador,2105,2014-07-02
16160161,1693753,50,United States,Kansas,2000,2008-03-06
16160171,224588,0,Online,Online,0,2010-01-01
16160181,1352935,0,Online,Online,0,2010-01-01
16160182,1352935,0,Online,Online,0,2010-01-01
16160191,983144,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
16160192,983144,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
16160193,983144,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
16160201,768882,0,Online,Online,0,2010-01-01
16160211,313269,0,Online,Online,0,2010-01-01
16160212,313269,0,Online,Online,0,2010-01-01
16160221,1658273,57,United States,New Mexico,1645,2010-06-03
16160222,1658273,57,United States,New Mexico,1645,2010-06-03
16160231,352850,10,Canada,Nunavut,1210,2015-04-04
16160233,352850,10,Canada,Nunavut,1210,2015-04-04
16160241,321221,8,Canada,Newfoundland and Labrador,2105,2014-07-02
16160242,321221,8,Canada,Newfoundland and Labrador,2105,2014-07-02
16160251,1719794,53,United States,Montana,1260,2012-06-06
16160261,1138846,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16160262,1138846,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16160263,1138846,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16160264,1138846,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16170011,1747015,49,United States,Iowa,2000,2018-06-03
16170021,803022,32,Netherlands,Flevoland,910,2010-01-01
16170031,1060173,38,United Kingdom,Belfast,1800,2015-04-04
16170032,1060173,38,United Kingdom,Belfast,1800,2015-04-04
16170041,208720,10,Canada,Nunavut,1210,2015-04-04
16170042,208720,10,Canada,Nunavut,1210,2015-04-04
16170051,2029441,51,United States,Maine,1295,2010-01-01
16170052,2029441,51,United States,Maine,1295,2010-01-01
16170053,2029441,51,United States,Maine,1295,2010-01-01
16170054,2029441,51,United States,Maine,1295,2010-01-01
16170055,2029441,51,United States,Maine,1295,2010-01-01
16170056,2029441,51,United States,Maine,1295,2010-01-01
16170057,2029441,51,United States,Maine,1295,2010-01-01
16170071,1380698,0,Online,Online,0,2010-01-01
16170081,1336484,0,Online,Online,0,2010-01-01
16170091,1637773,0,Online,Online,0,2010-01-01
16170092,1637773,0,Online,Online,0,2010-01-01
16170093,1637773,0,Online,Online,0,2010-01-01
16170101,2022412,43,United States,Alaska,1190,2015-01-01
16170102,2022412,43,United States,Alaska,1190,2015-01-01
16170111,55039,0,Online,Online,0,2010-01-01
16170121,1092416,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16170122,1092416,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16170123,1092416,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16170124,1092416,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
16170141,1899770,65,United States,West Virginia,1785,2012-01-01
16170151,158191,0,Online,Online,0,2010-01-01
16170161,1919557,61,United States,South Carolina,2000,2012-12-15
16170162,1919557,61,United States,South Carolina,2000,2012-12-15
16170171,693900,18,France,Mayotte,310,2012-08-08
16170181,1329709,56,United States,New Hampshire,1260,2015-01-01
16170191,434435,0,Online,Online,0,2010-01-01
16170211,1573050,45,United States,Connecticut,2000,2007-07-08
16170221,929820,37,United Kingdom,Ayrshire,2100,2005-03-04
16170231,656387,0,Online,Online,0,2010-01-01
16170232,656387,0,Online,Online,0,2010-01-01
16170241,379142,10,Canada,Nunavut,1210,2015-04-04
16170242,379142,10,Canada,Nunavut,1210,2015-04-04
16170251,1322927,66,United States,Wyoming,840,2014-01-01
16170261,202220,9,Canada,Northwest Territories,1500,2005-03-04
16170271,388302,0,Online,Online,0,2010-01-01
16170291,1891647,0,Online,Online,0,2010-01-01
16170292,1891647,0,Online,Online,0,2010-01-01
16170293,1891647,0,Online,Online,0,2010-01-01
16170294,1891647,0,Online,Online,0,2010-01-01
16170301,1299161,0,Online,Online,0,2010-01-01
16170302,1299161,0,Online,Online,0,2010-01-01
16170311,1763016,0,Online,Online,0,2010-01-01
16170321,422321,0,Online,Online,0,2010-01-01
16170331,1409729,45,United States,Connecticut,2000,2007-07-08
16170332,1409729,45,United States,Connecticut,2000,2007-07-08
16170341,1426124,47,United States,Hawaii,1120,2015-04-04
16170342,1426124,47,United States,Hawaii,1120,2015-04-04
16170351,1899416,0,Online,Online,0,2010-01-01
16170352,1899416,0,Online,Online,0,2010-01-01
16180001,850158,32,Netherlands,Flevoland,910,2010-01-01
16180002,850158,32,Netherlands,Flevoland,910,2010-01-01
16180011,522806,27,Germany,Sachsen-Anhalt,2000,2008-08-08
16180021,1983213,0,Online,Online,0,2010-01-01
16180022,1983213,0,Online,Online,0,2010-01-01
16180031,894446,0,Online,Online,0,2010-01-01
16180041,1711010,45,United States,Connecticut,2000,2007-07-08
16180051,1739969,0,Online,Online,0,2010-01-01
16180052,1739969,0,Online,Online,0,2010-01-01
16180053,1739969,0,Online,Online,0,2010-01-01
16180054,1739969,0,Online,Online,0,2010-01-01
16180061,1722524,0,Online,Online,0,2010-01-01
16180071,741381,29,Italy,Enna,1000,2008-01-01
16180072,741381,29,Italy,Enna,1000,2008-01-01
16180073,741381,29,Italy,Enna,1000,2008-01-01
16180081,1662334,65,United States,West Virginia,1785,2012-01-01
16180082,1662334,65,United States,West Virginia,1785,2012-01-01
16180083,1662334,65,United States,West Virginia,1785,2012-01-01
16180084,1662334,65,United States,West Virginia,1785,2012-01-01
16180091,1655705,47,United States,Hawaii,1120,2015-04-04
